BarChartType,ModelName,SamplingTarget,SamplingMethod,DownsamplingLevel,RunIndex,TotalRows,MeanDiff,VarianceDiff,MaxDiff,MinDiff
5,ResNet50,Ratio,COV,4,4,20000,0.028418017999999996,0.0009813476265930132,0.27162,0.0
5,ResNet50,Ratio,OOD,8,1,20000,0.33362163149999996,0.058459102406653446,0.85654,0.0
2,ResNet50,Ratio,IID,8,2,20000,0.028759913499999998,0.0010648102966823519,0.42012,0.0
4,VGG19,Height,COV,2,4,20000,0.012562545499999998,0.0003630058242666445,0.19224999999999992,0.0
4,ResNet50,Ratio,ADV,4,2,20000,0.0973834105,0.011659615398943444,0.69721,9.99999999995449e-06
1,VGG19,Ratio,COV,2,3,20000,0.007625912499999998,5.7352838369262585e-05,0.19986000000000004,0.0
2,ResNet50,Height,COV,4,3,20000,0.0371786615,0.00254378168799782,0.3134199999999999,0.0
1,ResNet50,Height,IID,2,0,20000,0.018301730000000002,0.0003269067273934684,0.13878000000000001,0.0
1,ResNet50,Height,ADV,16,0,20000,0.0774647735,0.008942680251191186,0.5366,0.0
2,VGG19,Height,ADV,8,0,20000,0.1228153595,0.039345237971039226,0.83614,0.0
4,ResNet50,Height,COV,16,1,20000,0.09993897950000001,0.009953292839855493,0.62385,0.0
3,ResNet50,Height,IID,16,4,20000,0.1388208405,0.015475669025579859,0.65166,1.0000000000010001e-05
1,VGG19,Height,OOD,4,3,20000,0.10611444550000002,0.011000329230904054,0.43682999999999994,0.0
1,VGG19,Ratio,COV,16,3,20000,0.070008072,0.0045726857188687535,0.52285,1.9999999999992246e-05
5,ResNet50,Height,ADV,2,3,20000,0.03965734199999999,0.0038413571390919763,0.48921,9.99999999995449e-06
3,VGG19,Height,OOD,2,2,20000,0.04261090449999999,0.0031627543026820273,0.35838000000000003,0.0
3,VGG19,Ratio,IID,4,2,20000,0.016987615499999997,0.0003615469918087479,0.23924,9.99999999995449e-06
2,VGG19,Ratio,OOD,4,0,20000,0.1698050945,0.04797560963069196,0.7889,0.0
3,ResNet50,Height,ADV,8,2,20000,0.324422074,0.08095848255593566,1.50015,0.0
1,ResNet50,Height,ADV,4,4,20000,0.07360787850000002,0.00739097982106523,0.44963,0.0
5,VGG19,Ratio,IID,8,3,20000,0.030975192,0.0015446105723017542,0.32723,0.0
4,VGG19,Ratio,COV,4,4,20000,0.0138950735,0.0003399348716381855,0.27052999999999994,0.0
3,VGG19,Height,COV,16,4,20000,0.0728127245,0.006319135285916447,0.41835,0.0
5,VGG19,Height,ADV,4,3,20000,0.083752187,0.010829021708332453,0.55068,0.0
4,VGG19,Ratio,OOD,8,1,20000,0.32687301800000007,0.06706688432946824,0.91622,0.0
4,ResNet50,Height,IID,16,0,20000,0.11217703000000001,0.007211106761637224,0.55264,9.99999999995449e-06
1,ResNet50,Ratio,ADV,16,2,20000,0.1923044105,0.019706703130358945,0.52094,0.0
1,VGG19,Height,ADV,16,0,20000,0.075870101,0.02278876057004812,0.69241,0.0
3,VGG19,Height,COV,8,1,20000,0.040937468000000005,0.003312600919384961,0.32363000000000003,0.0
1,ResNet50,Height,ADV,2,2,20000,0.0982767175,0.02530680914413742,0.62211,0.0
3,VGG19,Ratio,COV,16,4,20000,0.13801786300000002,0.009994731178262165,0.5004000000000001,4.999999999999449e-05
3,VGG19,Height,OOD,4,4,20000,0.201894405,0.024707755572874624,0.68133,0.0
3,VGG19,Ratio,IID,2,4,20000,0.0204871535,0.0002641346863467556,0.16071999999999997,0.0
1,ResNet50,Ratio,COV,4,3,20000,0.020041990000000003,0.00030011929834481804,0.23453000000000002,0.0
2,VGG19,Height,IID,8,2,20000,0.154098359,0.056600715707362644,0.82901,0.0
2,ResNet50,Ratio,ADV,8,0,20000,0.199779252,0.02634902645243314,0.61195,0.0
4,VGG19,Ratio,COV,2,2,20000,0.011969651,0.0003501457174640732,0.48714,0.0
4,ResNet50,Ratio,IID,16,0,20000,0.150600771,0.015314120576694432,0.53433,0.0
3,ResNet50,Ratio,OOD,4,3,20000,0.242519352,0.05653097324371253,0.75886,0.0
4,ResNet50,Ratio,IID,4,0,20000,0.0237503025,0.000566630147210857,0.35311000000000003,0.0
5,ResNet50,Ratio,ADV,16,3,20000,0.379853832,0.04659146189576066,0.76598,0.10489000000000001
4,VGG19,Height,COV,4,2,20000,0.0288805485,0.0020542211758029206,0.30516,9.99999999995449e-06
5,VGG19,Ratio,ADV,8,1,20000,0.08301290449999998,0.005150213296853772,0.60146,1.0000000000010001e-05
5,ResNet50,Height,OOD,16,1,20000,0.3142837395,0.04344473915580906,0.73924,9.99999999995449e-06
5,ResNet50,Ratio,COV,2,2,20000,0.021446571499999997,0.0009793805779292888,0.5533,0.0
5,VGG19,Height,IID,4,1,20000,0.113666744,0.037862203894723376,0.77804,0.0
4,ResNet50,Ratio,ADV,2,4,20000,0.027847995000000004,0.000601030701125031,0.26988,0.0
1,VGG19,Ratio,OOD,8,0,20000,0.24907009800000002,0.05454494129575524,0.79213,0.0
3,VGG19,Ratio,ADV,4,0,20000,0.0709146455,0.0077507817092398144,0.32772,0.0
5,ResNet50,Height,IID,2,1,20000,0.049928411500000006,0.004882738199541638,0.5256700000000001,0.0
4,ResNet50,Height,COV,8,4,20000,0.0400019285,0.0032887732097263934,0.34891000000000005,0.0
4,ResNet50,Ratio,COV,16,1,20000,0.1136152935,0.011025338913019479,0.48345,3.0000000000030003e-05
3,ResNet50,Height,IID,8,0,20000,0.07114206299999999,0.004275147198003958,0.39815999999999996,0.0
4,ResNet50,Height,OOD,4,1,20000,0.15096029149999998,0.020636912450902545,0.63703,9.99999999995449e-06
2,ResNet50,Height,OOD,16,4,20000,0.258792419,0.03716721473277501,0.75692,0.0
2,ResNet50,Height,COV,2,4,20000,0.0221099605,0.0006211122026735688,0.20263999999999993,0.0
4,ResNet50,Height,OOD,4,0,20000,0.1670058745,0.01697944460815573,0.6594,9.99999999995449e-06
3,ResNet50,Height,IID,8,1,20000,0.13240446,0.04040673732887477,0.78579,0.0
4,ResNet50,Ratio,COV,16,0,20000,0.09714600050000001,0.008561994178287948,0.80009,0.0
5,ResNet50,Height,IID,2,0,20000,0.02490629,0.001101480635217657,0.40739000000000003,0.0
3,VGG19,Ratio,ADV,4,1,20000,0.016540346,0.0003856525290667383,0.25858000000000003,0.0
1,VGG19,Ratio,OOD,8,1,20000,0.317896998,0.06038424353022425,0.88676,0.0
1,VGG19,Ratio,COV,4,4,20000,0.013113048500000002,9.482814138871692e-05,0.11725999999999998,0.0
3,VGG19,Ratio,IID,16,4,20000,0.059585784999999995,0.0037677560655870216,0.42556,0.0
5,ResNet50,Ratio,COV,2,3,20000,0.0194448575,0.00043844707257332426,0.27624000000000004,0.0
5,ResNet50,Height,OOD,16,0,20000,0.282802117,0.03441826392663436,0.7495499999999999,2.999999999997449e-05
5,VGG19,Height,IID,4,0,20000,0.026738169000000006,0.0016339398554402129,0.35021,0.0
5,VGG19,Ratio,ADV,8,0,20000,0.17633979549999998,0.023015619087467576,0.70738,9.99999999995449e-06
4,VGG19,Height,COV,4,3,20000,0.020656894999999998,0.0010827682214400453,0.3305499999999999,0.0
4,ResNet50,Ratio,IID,4,1,20000,0.021883291500000002,0.0005784373052662898,0.33829999999999993,0.0
3,ResNet50,Ratio,OOD,4,2,20000,0.208914048,0.06257668504764634,0.85046,0.0
5,ResNet50,Ratio,ADV,16,2,20000,0.16071185750000003,0.012576236516720608,0.48217,0.0
4,ResNet50,Ratio,IID,16,1,20000,0.164352994,0.01374913262932739,0.6042099999999999,1.999999999990898e-05
2,ResNet50,Ratio,ADV,8,1,20000,0.1146921435,0.006098749355278195,0.43000000000000005,1.0000000000010001e-05
4,VGG19,Ratio,COV,2,3,20000,0.009218862500000001,0.00017913888318525233,0.38143,0.0
5,VGG19,Height,ADV,2,4,20000,0.02152737,0.0019358293641813075,0.30811,0.0
5,ResNet50,Height,ADV,4,4,20000,0.10430678049999999,0.010541697904005089,0.5724799999999999,0.0
2,VGG19,Height,IID,8,3,20000,0.042319197499999996,0.0048826408945657086,0.40129999999999993,0.0
1,ResNet50,Ratio,COV,4,2,20000,0.0181089415,0.0002861398633677457,0.34059,0.0
3,VGG19,Height,COV,8,0,20000,0.0284790895,0.0018168415182418965,0.28386999999999996,0.0
1,ResNet50,Height,ADV,2,3,20000,0.028364288499999998,0.0010951144165645956,0.25859999999999994,0.0
1,VGG19,Height,OOD,2,4,20000,0.08598339599999999,0.006445525249939696,0.36504,0.0
1,VGG19,Height,ADV,16,1,20000,0.253424208,0.04974720270520832,0.80857,0.00010999999999999899
1,ResNet50,Ratio,ADV,16,3,20000,0.38693942000000003,0.04772356733569101,0.7864099999999999,0.10036999999999999
4,ResNet50,Height,IID,16,1,20000,0.146218166,0.037280386706651965,0.84324,2.0000000000020002e-05
3,ResNet50,Ratio,OOD,2,4,20000,0.17850584600000002,0.027560457065577453,0.6781900000000001,0.0
4,VGG19,Ratio,OOD,8,0,20000,0.25491896050000007,0.06007977345333743,0.82276,0.0
5,VGG19,Height,ADV,4,2,20000,0.185391689,0.060536537167145014,0.9137,0.0
5,VGG19,Ratio,IID,8,2,20000,0.023668421,0.0009576749170226151,0.5052000000000001,0.0
3,ResNet50,Height,ADV,8,3,20000,0.3343781535,0.05902637037310416,1.03442,1.0000000000010001e-05
2,VGG19,Ratio,OOD,4,1,20000,0.26590943899999997,0.06362602966640832,0.88266,0.0
3,VGG19,Ratio,IID,4,3,20000,0.010774434999999999,6.567396274891223e-05,0.12159999999999993,0.0
3,VGG19,Height,OOD,2,3,20000,0.040000709,0.0019882457950770715,0.2729999999999999,0.0
5,ResNet50,Height,ADV,2,2,20000,0.131208814,0.04108580281188414,0.85992,0.0
1,ResNet50,Ratio,COV,2,4,20000,0.0199430545,0.0002942429793539968,0.22935000000000005,0.0
2,VGG19,Ratio,COV,8,4,20000,0.016800764500000002,0.0006452179716091228,0.22834999999999994,0.0
5,VGG19,Ratio,ADV,16,4,20000,0.1793143335,0.01634433746501916,0.62364,1.0000000000010001e-05
1,VGG19,Ratio,COV,16,2,20000,0.08840997950000001,0.005096220188574027,0.55243,9.99999999995449e-06
1,VGG19,Height,OOD,4,2,20000,0.0666034885,0.005947920699440328,0.38221999999999995,0.0
2,VGG19,Height,ADV,16,4,20000,0.273977228,0.03313557623992812,0.66514,1.0000000000010001e-05
4,ResNet50,Height,COV,16,0,20000,0.101616442,0.009587338924026832,0.60251,9.99999999995449e-06
2,VGG19,Height,ADV,8,1,20000,0.32812965450000003,0.10354402133559241,1.1298,4.999999999999449e-05
2,ResNet50,Height,COV,4,2,20000,0.040254089,0.002359483027831457,0.28657999999999995,0.0
1,ResNet50,Height,ADV,16,1,20000,0.23089544799999998,0.04282403974129607,0.84391,0.0
1,ResNet50,Height,IID,2,1,20000,0.034326731000000006,0.0014221881420107398,0.33255999999999997,0.0
1,VGG19,Ratio,COV,2,2,20000,0.010269731500000004,0.00014423943449463206,0.31026,0.0
3,VGG19,Height,IID,16,4,20000,0.096510355,0.008051690267377298,0.4612099999999999,0.0
4,ResNet50,Ratio,ADV,4,3,20000,0.0652054525,0.00441494985297791,0.50817,0.0
2,ResNet50,Ratio,IID,8,3,20000,0.059517232999999996,0.0042609521942634145,0.69269,0.0
5,ResNet50,Ratio,OOD,8,0,20000,0.2548563205,0.05046826693469296,0.75879,0.0
3,ResNet50,Height,COV,16,4,20000,0.1482340165,0.02010680035268029,0.71382,0.0
1,VGG19,Ratio,IID,16,3,20000,0.156216466,0.01336486113718772,0.38234,0.0
3,VGG19,Height,ADV,2,4,20000,0.013982455999999999,0.0002484023924576859,0.15423999999999993,0.0
3,ResNet50,Height,COV,4,1,20000,0.0322489885,0.0011373043882612786,0.25168999999999997,9.99999999995449e-06
1,ResNet50,Ratio,COV,16,2,20000,0.12667082,0.008536264656660391,0.6946300000000001,2.999999999997449e-05
1,ResNet50,Height,IID,16,1,20000,0.094343854,0.016100751973695437,0.61566,0.0
3,ResNet50,Height,OOD,8,4,20000,0.22110280149999997,0.025862378389846195,0.72208,2.0000000000020002e-05
1,ResNet50,Height,OOD,4,2,20000,0.118148082,0.01787729766809461,0.63049,9.99999999995449e-06
3,VGG19,Height,ADV,16,4,20000,0.241469796,0.018386698910434054,0.6630799999999999,2.0000000000020002e-05
1,VGG19,Ratio,IID,8,4,20000,0.014341842,0.00038020917105559087,0.17256000000000005,0.0
3,ResNet50,Ratio,ADV,2,3,20000,0.0230054,0.00041144757163858234,0.30689,0.0
5,VGG19,Height,COV,8,0,20000,0.05404552450000001,0.006446174451567425,0.49191,0.0
4,VGG19,Height,IID,8,3,20000,0.0409066395,0.004641355026963423,0.40262,0.0
1,VGG19,Ratio,ADV,16,3,20000,0.374966929,0.05073191395956688,0.7919499999999999,0.08471999999999999
4,ResNet50,Ratio,COV,8,1,20000,0.0263399945,0.001274665121211038,0.51687,0.0
1,ResNet50,Height,COV,16,0,20000,0.0844341815,0.007742557236961877,0.53146,9.999999999982245e-06
1,ResNet50,Ratio,IID,16,3,20000,0.174426324,0.015424258257369957,0.41013,1.0000000000065512e-05
4,ResNet50,Ratio,OOD,4,4,20000,0.39951953100000004,0.07595155505589314,0.86839,0.0
4,ResNet50,Height,ADV,16,1,20000,0.27506968049999997,0.057941179778931436,1.1111,1.0000000000010001e-05
5,VGG19,Ratio,COV,2,4,20000,0.014407488999999999,0.0003216204385168029,0.1805,0.0
3,ResNet50,Ratio,OOD,16,4,20000,0.500241098,0.07021360302294583,0.8790600000000001,0.0010300000000000031
2,VGG19,Ratio,IID,2,2,20000,0.009570447000000001,0.000258362302075297,0.41133000000000003,0.0
1,ResNet50,Ratio,IID,8,2,20000,0.0232679245,0.000489029599537279,0.44182,9.99999999995449e-06
2,VGG19,Height,COV,4,3,20000,0.021150500499999995,0.0014281092870488607,0.2425099999999999,0.0
4,ResNet50,Height,ADV,2,1,20000,0.043267857,0.004006088805097791,0.44548000000000004,0.0
3,VGG19,Height,IID,4,0,20000,0.014969707,0.0002855463370510051,0.13456,0.0
2,ResNet50,Height,ADV,8,0,20000,0.13542740249999996,0.028428937060570883,0.9215099999999999,0.0
3,VGG19,Ratio,OOD,2,0,20000,0.0387212625,0.004219495922227192,0.45278999999999997,0.0
5,VGG19,Ratio,IID,16,4,20000,0.08183232599999998,0.0074416324099802296,0.44621999999999995,0.0
1,VGG19,Height,IID,2,1,20000,0.015456230500000001,0.0003443173624739894,0.14664,0.0
2,VGG19,Height,IID,16,4,20000,0.064341084,0.005542181863928097,0.39910999999999996,0.0
3,ResNet50,Ratio,IID,2,1,20000,0.019670113499999996,0.0003248022901066222,0.30123000000000005,0.0
4,ResNet50,Ratio,OOD,2,2,20000,0.0770378535,0.01242939111746343,0.61009,0.0
5,ResNet50,Ratio,IID,16,2,20000,0.151851382,0.014073752468883392,0.45617,0.0
4,ResNet50,Ratio,ADV,16,1,20000,0.196331646,0.019855750816861573,0.59186,0.032989999999999964
5,VGG19,Ratio,COV,4,2,20000,0.016819826500000003,0.0009690879986348374,0.54216,0.0
4,VGG19,Height,ADV,8,1,20000,0.31190013099999997,0.11058769480912335,1.16323,0.0
3,VGG19,Ratio,COV,8,3,20000,0.012952862499999997,0.0001663106428132339,0.22409999999999997,0.0
2,VGG19,Ratio,IID,4,4,20000,0.010684232,0.00017380405639299496,0.21070999999999995,0.0
1,VGG19,Height,IID,16,1,20000,0.0617631265,0.012165530368578531,0.525,0.0
4,ResNet50,Height,IID,2,3,20000,0.023269559,0.00041348515881345994,0.34075,0.0
1,ResNet50,Height,OOD,2,4,20000,0.110917875,0.01143089291954035,0.56831,0.0
1,ResNet50,Ratio,ADV,8,0,20000,0.214872299,0.02900053786070743,0.64673,9.99999999995449e-06
2,VGG19,Ratio,ADV,2,0,20000,0.008926128499999998,8.9561149903982e-05,0.15986,0.0
5,ResNet50,Ratio,COV,16,3,20000,0.114886731,0.009705915766341862,0.5867300000000001,0.0
2,ResNet50,Height,IID,8,2,20000,0.1869163965,0.05136978044685222,1.07714,0.0
5,ResNet50,Height,OOD,4,3,20000,0.177482422,0.030192354557511864,0.84071,1.0000000000010001e-05
3,VGG19,Height,ADV,4,2,20000,0.1443023145,0.045956129519654124,0.72496,0.0
1,VGG19,Height,ADV,2,3,20000,0.016688860999999996,0.00026235110581796807,0.15283999999999998,0.0
3,VGG19,Ratio,ADV,16,4,20000,0.164008626,0.018823458226263422,0.56738,1.0000000000010001e-05
2,ResNet50,Ratio,COV,4,3,20000,0.0163508835,0.00045279929899937814,0.3626,0.0
1,VGG19,Height,COV,16,0,20000,0.0427102085,0.0036077705904310584,0.42844000000000004,0.0
5,VGG19,Height,OOD,2,3,20000,0.049354017,0.002882112416064521,0.23881999999999998,0.0
5,ResNet50,Ratio,IID,8,4,20000,0.0716278165,0.006343402776126181,0.4204699999999999,0.0
1,VGG19,Height,COV,16,1,20000,0.045254881,0.0033693185554436143,0.40558,0.0
2,ResNet50,Ratio,COV,4,2,20000,0.0209944725,0.0009939377266180735,0.66612,0.0
5,VGG19,Height,OOD,2,2,20000,0.071029974,0.00720237463375106,0.37784,0.0
3,ResNet50,Ratio,ADV,4,4,20000,0.037390475000000006,0.0012068465956941528,0.35978,0.0
1,VGG19,Height,ADV,2,2,20000,0.0899827515,0.029727358851546763,0.63672,0.0
3,VGG19,Height,ADV,4,3,20000,0.0641740905,0.009917076861155807,0.49761999999999995,0.0
5,ResNet50,Height,OOD,4,2,20000,0.188576106,0.03342293640733727,0.8243499999999999,1.0000000000065512e-05
2,ResNet50,Height,IID,8,3,20000,0.0634207755,0.006779361042595733,0.93486,0.0
5,ResNet50,Ratio,COV,16,2,20000,0.17091351800000001,0.014689266312089309,0.49991,2.0000000000006124e-05
2,VGG19,Ratio,ADV,2,1,20000,0.008974079499999999,9.44109263789995e-05,0.15429000000000004,0.0
1,ResNet50,Ratio,ADV,8,1,20000,0.11999985499999997,0.006540413096453793,0.39452,2.999999999997449e-05
4,ResNet50,Height,IID,2,2,20000,0.088981709,0.029863939286693893,0.8135,0.0
1,VGG19,Height,IID,16,0,20000,0.046757345000000006,0.002215629989110445,0.34178000000000003,0.0
3,VGG19,Ratio,COV,8,2,20000,0.013102391500000001,0.0004652870073260892,0.43470000000000003,0.0
2,VGG19,Height,COV,2,4,20000,0.0124791065,0.00017722603180824663,0.1274599999999999,0.0
4,VGG19,Height,ADV,8,0,20000,0.1375434325,0.041324047054235584,0.9234100000000001,0.0
5,VGG19,Ratio,COV,4,3,20000,0.012710462999999998,0.00022909822066666613,0.21699999999999997,0.0
4,VGG19,Ratio,IID,8,4,20000,0.032547299499999995,0.0017581356575051908,0.3895099999999999,0.0
4,ResNet50,Ratio,ADV,16,0,20000,0.5385312689999999,0.057942720591479126,0.89394,0.06733
4,ResNet50,Ratio,OOD,2,3,20000,0.074383661,0.010318712405837328,0.5966100000000001,0.0
3,ResNet50,Ratio,IID,2,0,20000,0.020225492,0.00028969905324059724,0.26314,0.0
5,ResNet50,Ratio,IID,16,3,20000,0.196718165,0.018814603244384935,0.67538,2.0000000000020002e-05
3,ResNet50,Height,ADV,16,4,20000,0.24198530399999998,0.02093291778014648,0.7221,3.999999999992898e-05
1,VGG19,Height,IID,2,0,20000,0.008443486500000002,5.2174664032520124e-05,0.07506999999999997,0.0
3,VGG19,Ratio,OOD,2,1,20000,0.08734018450000001,0.01915400148015517,0.65021,0.0
2,ResNet50,Height,ADV,8,1,20000,0.19983694500000002,0.034197005206837425,1.10947,0.0
3,VGG19,Height,IID,4,1,20000,0.103239158,0.03027544954736838,0.6675599999999999,0.0
4,ResNet50,Height,ADV,2,0,20000,0.039028851499999996,0.0037949570902204464,0.40362000000000003,0.0
2,VGG19,Height,COV,4,2,20000,0.0323079375,0.0020825586492235516,0.37365000000000004,0.0
1,ResNet50,Ratio,IID,8,3,20000,0.0519321775,0.0022838929668518334,0.34635000000000005,0.0
2,VGG19,Ratio,IID,2,3,20000,0.011635575,0.00021685442801077775,0.2713199999999999,0.0
4,ResNet50,Height,ADV,16,0,20000,0.14849235249999998,0.028671957819211735,0.93903,0.0
1,ResNet50,Ratio,IID,16,2,20000,0.25171268399999996,0.03234375304413833,0.6638499999999999,0.0
1,ResNet50,Height,COV,16,1,20000,0.09906057900000001,0.013699356176223625,0.6844899999999999,0.0
4,ResNet50,Ratio,COV,8,0,20000,0.0237522775,0.0007524957376848797,0.37528000000000006,0.0
1,VGG19,Ratio,ADV,16,2,20000,0.1187769305,0.009464191504658452,0.37278,9.99999999995449e-06
4,VGG19,Height,IID,8,2,20000,0.19049698150000002,0.07550644536740213,0.97614,0.0
2,ResNet50,Ratio,COV,2,4,20000,0.024349783000000003,0.00048668583305456375,0.21524,0.0
5,VGG19,Ratio,COV,16,4,20000,0.17359326499999997,0.018096429373218464,0.61102,0.0
5,VGG19,Height,OOD,4,4,20000,0.2608088105,0.027042603740716858,0.58279,4.999999999999449e-05
5,VGG19,Height,COV,8,1,20000,0.06396833600000001,0.009765294773969733,0.54896,0.0
2,VGG19,Height,COV,16,4,20000,0.047406365500000006,0.00436123270836082,0.32458,0.0
3,ResNet50,Ratio,ADV,2,2,20000,0.0213985705,0.00037117465963451367,0.37149000000000004,0.0
1,VGG19,Height,ADV,4,4,20000,0.051011074000000003,0.004174721705801807,0.33104999999999996,0.0
1,ResNet50,Height,OOD,4,3,20000,0.12453510200000001,0.012577819412640218,0.5367900000000001,0.0
1,ResNet50,Height,IID,16,0,20000,0.065053847,0.003792548133917301,0.40279,0.0
4,ResNet50,Height,IID,4,4,20000,0.032159162,0.0026492914710713232,0.35904,0.0
1,ResNet50,Ratio,COV,16,3,20000,0.1282983415,0.007071832904589579,0.60275,9.99999999995449e-06
5,ResNet50,Height,OOD,2,4,20000,0.22993123299999998,0.04159929902862117,0.92558,9.99999999995449e-06
3,ResNet50,Height,COV,4,0,20000,0.0253539935,0.0004357365293634227,0.17520999999999998,0.0
1,ResNet50,Ratio,COV,16,1,20000,0.1365584635,0.011900389761752185,0.47588,9.99999999995449e-06
1,ResNet50,Height,IID,16,2,20000,0.14189014149999998,0.03375224361322577,0.77078,9.99999999995449e-06
1,ResNet50,Height,OOD,4,1,20000,0.16187184899999998,0.02374833643805318,0.72339,9.99999999995449e-06
1,ResNet50,Height,COV,8,4,20000,0.048857938999999996,0.007101134033243932,0.5027600000000001,0.0
3,ResNet50,Height,COV,4,2,20000,0.0381736425,0.0015643209763460052,0.25761,9.99999999995449e-06
4,VGG19,Height,ADV,16,4,20000,0.24945957799999996,0.025102426285096173,0.6583399999999999,2.999999999997449e-05
3,ResNet50,Ratio,ADV,2,0,20000,0.026252201500000003,0.0004869426184193168,0.25645,0.0
4,VGG19,Ratio,ADV,8,4,20000,0.1278995385,0.014054231346799216,0.3960199999999999,1.999999999996449e-05
4,VGG19,Height,IID,8,0,20000,0.0525523795,0.003806578880116976,0.44314,0.0
1,VGG19,Ratio,ADV,16,0,20000,0.5291987140000001,0.05808617364186837,0.8852199999999999,0.06544000000000005
5,VGG19,Height,COV,8,3,20000,0.046967382499999995,0.004398010711179277,0.47163999999999995,9.99999999995449e-06
3,ResNet50,Ratio,IID,4,4,20000,0.024439765,0.0006130059173506472,0.28547999999999996,0.0
4,ResNet50,Height,ADV,16,2,20000,0.30253888300000004,0.07270555689343741,1.02522,0.0
4,ResNet50,Ratio,COV,8,2,20000,0.024582218,0.0016138910589934279,0.7037100000000001,9.99999999995449e-06
1,ResNet50,Height,COV,16,3,20000,0.06718330799999998,0.004116690728203572,0.41830999999999996,9.999999999982245e-06
1,ResNet50,Ratio,IID,16,0,20000,0.14352101049999996,0.01310185278821334,0.56907,2.999999999997449e-05
5,ResNet50,Ratio,ADV,8,4,20000,0.1869768735,0.014879904193689763,0.46223999999999993,2.999999999997449e-05
2,ResNet50,Height,ADV,8,3,20000,0.24973728150000002,0.03843754937510342,0.9477,1.0000000000010001e-05
3,VGG19,Height,IID,4,3,20000,0.027183293000000004,0.0025435180221972608,0.31338999999999995,0.0
3,VGG19,Ratio,OOD,2,3,20000,0.066140916,0.01185729967450467,0.49332000000000004,0.0
2,VGG19,Ratio,IID,2,1,20000,0.008971084499999999,0.0001392902875132354,0.1846,0.0
1,ResNet50,Ratio,IID,8,1,20000,0.05193536899999999,0.0017140187941535546,0.27314,0.0
2,VGG19,Height,COV,4,0,20000,0.017864658,0.00038745902919449436,0.16915999999999998,0.0
4,ResNet50,Height,ADV,2,2,20000,0.137181892,0.048552364318896306,0.86194,0.0
5,VGG19,Height,IID,16,4,20000,0.0990940865,0.008817208406035799,0.6024,0.0
1,VGG19,Height,IID,2,2,20000,0.056214780500000006,0.01673496057176033,0.5471900000000001,0.0
4,ResNet50,Ratio,ADV,16,2,20000,0.178003124,0.018761701786749983,0.56897,1.999999999990898e-05
5,ResNet50,Ratio,IID,16,1,20000,0.15328642299999998,0.012552331465158365,0.64012,9.99999999995449e-06
3,ResNet50,Ratio,IID,2,2,20000,0.019923259999999998,0.0005661966608254398,0.50778,0.0
4,ResNet50,Ratio,OOD,2,1,20000,0.101286784,0.019984549178096247,0.6162799999999999,0.0
5,VGG19,Ratio,COV,4,1,20000,0.011487390500000002,0.0001616412152162696,0.18725000000000003,0.0
4,VGG19,Height,ADV,8,2,20000,0.3141028,0.09248501801663078,1.02618,0.0
5,VGG19,Ratio,OOD,8,4,20000,0.385117655,0.0624636855231568,0.82808,0.0
4,ResNet50,Height,ADV,4,4,20000,0.100981243,0.01476092192137103,0.6148399999999999,0.0
3,VGG19,Ratio,COV,8,0,20000,0.0161432065,0.0003106604334050298,0.26284,0.0
1,VGG19,Height,IID,16,2,20000,0.125934083,0.036294042197769064,0.67154,0.0
1,VGG19,Height,IID,4,4,20000,0.0174026965,0.0008526924966487265,0.22794000000000003,0.0
3,ResNet50,Height,COV,2,4,20000,0.0237010315,0.0005534501621391164,0.23856999999999995,0.0
5,ResNet50,Ratio,COV,16,0,20000,0.094570038,0.008625598331285152,0.5045200000000001,1.0000000000010001e-05
5,ResNet50,Height,OOD,4,0,20000,0.2845851235,0.05631369112737134,1.00296,2.0000000000020002e-05
3,VGG19,Height,ADV,4,1,20000,0.072114028,0.01442199561991623,0.54713,0.0
2,ResNet50,Height,IID,8,1,20000,0.12628748300000003,0.037592724917310694,0.8342,0.0
4,ResNet50,Height,IID,2,0,20000,0.023883417000000004,0.0004974567156598999,0.20525000000000004,0.0
1,ResNet50,Ratio,ADV,8,3,20000,0.33641019450000004,0.03219472112322337,0.80008,3.999999999998449e-05
2,VGG19,Ratio,ADV,2,3,20000,0.0136182455,0.00015400240618703787,0.24083,0.0
1,VGG19,Height,ADV,2,0,20000,0.018454948000000002,0.0006168334773311558,0.16962,0.0
5,VGG19,Height,OOD,2,0,20000,0.069076349,0.00800064834714758,0.376,0.0
2,ResNet50,Ratio,COV,4,0,20000,0.0188937055,0.0005599460046945001,0.78785,0.0
1,VGG19,Height,COV,16,3,20000,0.055540952500000004,0.00440976628954222,0.4093800000000001,0.0
5,VGG19,Height,OOD,2,1,20000,0.112890497,0.018164367505398196,0.46668999999999994,0.0
1,VGG19,Height,COV,16,2,20000,0.042462023999999994,0.0016210711532610891,0.28284,1.0000000000010001e-05
2,ResNet50,Ratio,COV,4,1,20000,0.0150388315,0.0002691696165604355,0.21637000000000006,0.0
2,ResNet50,Ratio,OOD,8,4,20000,0.41681577049999996,0.06784931079819596,0.84717,0.0
1,VGG19,Height,ADV,2,1,20000,0.0238761975,0.0012059539399929932,0.22030000000000005,0.0
2,VGG19,Ratio,ADV,2,2,20000,0.009759351000000001,0.00012141591399449728,0.17783000000000004,0.0
1,ResNet50,Ratio,ADV,8,2,20000,0.157495647,0.019324684203741553,0.5282699999999999,0.0
